811|601.5281504335574
-351|-435.0757356487874
-495|-321.2299914276638
569|166.10501760196962
-178|166.41003722885557
819|817.2471000656626
205|685.7696445648612
19|-943.1235020851008
-527|-523.2067727389629
-680|916.5039473425452
-666|-684.4158398777713
708|-917.3422809923335
-829|-723.6529429499847
-761|510.17933333411065
-681|-730.5433725023472
-760|131.43605025895135
31|-874.5899119299987
-956|668.6141872979902
279|768.4593121893442
-858|-538.9101633763783
885|-306.2795429475764
-142|197.02107072295712
515|-749.5100320556392
-910|-557.2611057788088
-212|709.3917480618893
-395|-766.2024751044419
811|-347.5686085483974
663|-396.38704617822043
-15|251.15604362918566
472|707.0207099258075
721|785.7667060088597
604|386.8788030227752
641|6.30276019710243
998|706.8236715239689
143|31.43764504251817
-5|110.24894297273363
-472|382.3378982161621
89|877.3870931903064
952|-717.1470687381493
958|56.94717029116828
267|-780.5101222213223
758|-835.6869914891536
-258|947.086904065306
672|-454.39175589129195
748|53.345805281911225
-176|-447.0964713374916
-301|-212.60449258247263
1000|39.09365389194295
357|-861.5779609474516
514|-129.77382852512437
-118|478.80234650394505
-536|-968.0053944342679
-438|-641.1043248791426
-12|741.8983691577262
-530|-597.0558076961456
-398|-426.87925513827963
-763|-707.270245617551
419|-173.58206550278203
670|894.3223422820427
707|235.61018564884125
-105|-747.829980180011
-273|-179.23534784051913
-57|573.7583742731381
-668|923.2183144338328
-130|-459.0870577610624
385|325.82163742515786
-996|-980.2269191163009
-391|842.8378420183799
209|-847.789584053351
198|-401.2092985792475
549|225.3685136883605
344|-153.7704560429603
-634|-538.8674121445836
516|-208.63783688356796
-910|-628.0288727796095
-282|-687.9034919100854
-411|-702.0225815421139
-478|-580.5487591450296
-420|295.88424644615475
335|-954.9866395101874
-295|-629.2921313660669
230|-663.7458335940491
931|821.9170198166751
-489|993.3485215929024
-743|200.36751154545732
-877|739.4594248996705
23|619.7813287179922
-251|692.1159436717849
-127|-57.82303239899704
-25|-396.5031311614189
66|-826.2862311602577
-843|359.96180030669666
-90|697.3741437671649
830|-426.6591125670774
-1|-814.7772567409284
-458|-88.97420487606507
-769|284.3153043048992
-730|-578.4204888299305
-176|-76.68358581638995
156|-86.07672764626932
211|-658.7536166634656
-269|-496.90272296636454
-416|225.11438803114197
-579|307.81514892171253
-266|-201.12393521515014
-576|-944.2792536254727
901|643.6376557151352
351|392.0782272977692
373|781.3973189660537
40|-576.6999816448455
557|-213.09699674092064
613|-275.6942667883244
-742|-28.77345578008112
200|-849.6796418646593
-757|487.66780724353885
174|-245.70087608742153
359|-571.1701762054784
-533|607.809590376416
752|-923.5415005011458
-482|-170.85812565805963
-769|478.43048644904525
-564|964.291823745463
583|514.1207749136295
92|-418.0417977011035
177|68.49651627095841
-804|-45.71855294939246
940|921.3261548357525
412|890.394419378031
944|63.75384009653567
456|252.55347400627488
674|-863.6316921956593
-721|-415.7179299627089
326|-594.325855736745
-333|396.8097483167062
825|-283.5275130316601
217|102.21166119909094
506|212.18851086426457
669|507.65503518431865
214|-967.5231332304088
867|580.1038154336709
451|-125.40660258766945
-732|-846.7591312107156
-210|303.8070281972025
81|-468.7413803661598
-23|676.5639422978425
392|643.500763736577
803|688.5541933779753
638|931.1822091083898
178|-114.36420851100524
-266|-813.236723912921
-905|-644.5033536241995
149|561.1232029301459
921|776.6768288786625
-367|827.4283504211235
554|-745.6757245336818
-258|460.03909380041955
402|905.7092176923102
657|997.8225696063753
795|-88.86207486824401
325|-25.267210299908925
826|-276.84561017224894
-842|534.0661560393971
-735|363.2677324994413
667|510.744447292368
289|-682.6308894137617
-1|155.76719192594373
128|186.40587381713044
-764|277.3940979300369
-272|-564.3096024427698
189|465.1908729434167
436|539.5908582817056
387|-733.7481798184936
963|-94.08994090680585
-186|-583.9276689729506
-60|-852.0817362121664
552|-864.9805270529293
720|-423.87616729466424
8|846.9098241623633
-144|-335.3152486114692
639|-736.450023005827
-212|680.4024688968602
623|954.6518199368888
294|398.71195871297255
796|-932.9755131911468
-793|-110.03262192494083
-475|-716.2054089473509
-772|-361.6967349619549
855|802.2519827293318
507|-434.67751842728
-382|-477.019908675588
-306|519.0978935073583
851|295.78228738419966
848|-476.35413921363147
945|-63.84919973825572
887|-264.0490128742267
155|304.58833281337274
954|468.535059971231
277|626.3381346838644
463|884.6108309183619
103|566.4589575713023
712|-849.717279449786
-528|186.01560342613925
-584|-265.5659559502459
162|1.8078085630808118
-601|-132.85133050173363
121|-667.6202143370977
113|-634.0646190037704
167|-617.9651259758563
-480|-414.54041151353624
940|-554.0466585270618
516|-641.731357054239
137|-105.25260249219423
-789|201.9279214577291
-189|-296.1370521264537
693|567.032616002027
-476|580.3574866185961
-739|232.64010380526634
-89|637.687486532594
734|-328.5460510043423
830|-514.0111427181123
-982|464.0948454348993
-799|797.3007369996762
438|-241.9790113070635
-162|-734.354393309136
-628|123.20756263019916
344|312.9782250297951
-562|479.00759981120177
48|-621.804637842081
957|-742.6104387640739
244|-205.63611523632062
-765|-532.6373672301834
-329|-800.9035773934634
-828|352.6829299046997
977|-221.1150016171748
924|484.4959817899846
-485|-900.642085844034
-889|1.8574298667599578
-372|693.028821296379
994|-419.11552792931593
-190|789.5208800396792
924|961.1991215149881
214|-444.9362770640954
26|-705.7118953022404
-965|-819.56296784059
849|201.0492509031185
-343|-757.3868032185082
341|-165.4622087007824
-508|741.56678556218
-621|-269.8189883106372
-247|-514.6162359292814
-974|896.6195725233365
-558|-859.2492350774307
703|-956.1686802696055
598|-967.7788568347167
818|668.4487490459783
-416|391.98741285508436
